area,bbox_w,bbox_h,extent,aspect_ratio,mean_intensity,std_intensity,contrast,label
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
104.0,12.0,11.0,0.7878787878787878,1.0909090909090908,186.91346153846155,18.290450733039673,111.91346153846155,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
3.0,1.0,3.0,1.0,0.3333333333333333,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
99.0,10.0,10.0,0.99,1.0,183.4747474747475,10.270427719539803,108.47474747474749,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
3.0,1.0,3.0,1.0,0.3333333333333333,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,185.72448979591837,16.062874302631545,110.72448979591837,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
99.0,10.0,10.0,0.99,1.0,182.0,0.0,107.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
97.0,10.0,10.0,0.97,1.0,183.50515463917526,10.373562462913261,108.50515463917526,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
98.0,10.0,10.0,0.98,1.0,183.48979591836735,10.321608894083921,108.48979591836735,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,180.0,0
97.0,10.0,10.0,0.97,1.0,185.01030927835052,14.515185681494554,110.01030927835052,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
96.0,10.0,11.0,0.8727272727272727,0.9090909090909091,185.04166666666666,14.587320883409522,110.04166666666666,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
96.0,12.0,10.0,0.8,1.2,185.04166666666666,14.587320883409525,110.04166666666666,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
100.0,10.0,11.0,0.9090909090909091,0.9090909090909091,183.46,10.219999999999997,108.46000000000001,1
3.0,3.0,3.0,0.3333333333333333,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
99.0,11.0,10.0,0.9,1.1,184.21212121212122,12.513647279180114,109.21212121212122,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,184.19,12.452867139739345,109.19,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
101.0,10.0,11.0,0.9181818181818182,0.9090909090909091,183.44554455445544,10.17030743961714,108.44554455445544,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
99.0,10.0,10.0,0.99,1.0,184.21212121212122,12.513647279180114,109.21212121212122,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
100.0,10.0,10.0,1.0,1.0,184.92,14.305020097853756,109.91999999999999,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
98.0,11.0,10.0,0.8909090909090909,1.1,184.9795918367347,14.444107330260893,109.9795918367347,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
98.0,10.0,10.0,0.98,1.0,182.74489795918367,7.3363940768481175,107.74489795918367,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
97.0,10.0,10.0,0.97,1.0,183.50515463917526,10.373562462913261,108.50515463917526,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
96.0,10.0,10.0,0.96,1.0,185.80208333333334,16.22024184960638,110.80208333333334,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
98.0,11.0,10.0,0.8909090909090909,1.1,184.9795918367347,14.444107330260897,109.9795918367347,1
3.0,2.0,2.0,0.75,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
97.0,11.0,11.0,0.8016528925619835,1.0,185.01030927835052,14.515185681494552,110.01030927835052,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
98.0,10.0,10.0,0.98,1.0,185.72448979591837,16.062874302631542,110.72448979591837,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
102.0,11.0,12.0,0.7727272727272727,0.9166666666666666,184.14705882352942,12.333913917566946,109.14705882352942,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,180.0,0
101.0,12.0,10.0,0.8416666666666667,1.2,183.44554455445544,10.170307439617142,108.44554455445544,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
98.0,10.0,10.0,0.98,1.0,183.48979591836735,10.321608894083923,108.48979591836735,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
96.0,10.0,10.0,0.96,1.0,184.28125,12.701462452705988,109.28125,1
3.0,2.0,2.0,0.75,1.0,255.0,0.0,180.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,180.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,180.0,0
100.0,10.0,10.0,1.0,1.0,182.48,10.360000000000001,162.48,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,235.0,0
94.0,10.0,10.0,0.94,1.0,183.36170212765958,13.007241079760794,163.36170212765958,1
3.0,3.0,3.0,0.3333333333333333,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,184.0204081632653,14.641971814237074,164.0204081632653,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
99.0,10.0,11.0,0.9,0.9090909090909091,182.4949494949495,10.411118510218433,162.4949494949495,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
95.0,10.0,10.0,0.95,1.0,182.55789473684212,10.623425742915298,162.55789473684212,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
97.0,11.0,10.0,0.8818181818181818,1.1,184.81443298969072,16.362094676546533,164.81443298969072,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
101.0,11.0,10.0,0.9181818181818182,1.1,182.46534653465346,10.309626719611893,162.46534653465346,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
101.0,12.0,11.0,0.7651515151515151,1.0909090909090908,183.93069306930693,14.431989650156666,163.93069306930693,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
3.0,3.0,1.0,1.0,3.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,181.75510204081633,7.436892625846036,161.75510204081633,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
94.0,10.0,10.0,0.94,1.0,182.5744680851064,10.678562101090849,162.5744680851064,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,184.0204081632653,14.641971814237072,164.0204081632653,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
3.0,3.0,3.0,0.3333333333333333,1.0,255.0,0.0,235.0,0
99.0,11.0,11.0,0.8181818181818182,1.0,183.989898989899,14.570965283148755,163.989898989899,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
101.0,12.0,11.0,0.7651515151515151,1.0909090909090908,186.12871287128712,18.794176139409284,166.12871287128712,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,184.77551020408163,16.28291367664019,164.77551020408163,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,182.51020408163265,10.463000796742605,162.51020408163265,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
99.0,11.0,10.0,0.9,1.1,186.23232323232324,18.96878258572251,166.23232323232324,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,235.0,0
103.0,11.0,12.0,0.7803030303030303,0.9166666666666666,184.59223300970874,15.903493475409908,164.59223300970874,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
102.0,11.0,12.0,0.7727272727272727,0.9166666666666666,186.80392156862746,19.894840801163816,166.80392156862746,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,182.51020408163265,10.463000796742605,162.51020408163265,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
101.0,12.0,11.0,0.7651515151515151,1.0909090909090908,184.66336633663366,16.052067031834568,164.66336633663366,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,184.0204081632653,14.641971814237072,164.0204081632653,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
98.0,10.0,11.0,0.8909090909090909,0.9090909090909091,183.26530612244898,12.747589624427814,163.26530612244898,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
96.0,10.0,11.0,0.8727272727272727,0.9090909090909091,183.3125,12.875455089044426,163.3125,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
4.0,3.0,4.0,0.3333333333333333,0.75,255.0,0.0,235.0,0
99.0,11.0,11.0,0.8181818181818182,1.0,183.989898989899,14.570965283148757,163.989898989899,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,183.26530612244898,12.747589624427814,163.26530612244898,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,235.0,0
97.0,11.0,10.0,0.8818181818181818,1.1,182.5257731958763,10.515666058295633,162.5257731958763,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
98.0,11.0,10.0,0.8909090909090909,1.1,184.0204081632653,14.641971814237072,164.0204081632653,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
100.0,11.0,11.0,0.8264462809917356,1.0,184.7,16.127926091100488,164.7,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
99.0,11.0,10.0,0.9,1.1,184.73737373737373,16.20486637133567,164.73737373737373,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
97.0,11.0,12.0,0.7348484848484849,0.9166666666666666,184.05154639175257,14.714023841515022,164.05154639175257,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,235.0,0
94.0,11.0,10.0,0.8545454545454545,1.1,182.5744680851064,10.678562101090849,162.5744680851064,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
95.0,10.0,10.0,0.95,1.0,184.1157894736842,14.861368611548208,164.1157894736842,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
95.0,10.0,10.0,0.95,1.0,182.55789473684212,10.623425742915298,162.55789473684212,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
96.0,10.0,10.0,0.96,1.0,181.0,0.0,161.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
95.0,10.0,10.0,0.95,1.0,184.1157894736842,14.861368611548212,164.1157894736842,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
98.0,10.0,10.0,0.98,1.0,185.53061224489795,17.740881004302736,165.53061224489795,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
4.0,2.0,4.0,0.5,0.5,255.0,0.0,235.0,0
101.0,10.0,11.0,0.9181818181818182,0.9090909090909091,183.93069306930693,14.431989650156666,163.93069306930693,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
97.0,10.0,10.0,0.97,1.0,184.05154639175257,14.714023841515022,164.05154639175257,1
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
102.0,11.0,11.0,0.8429752066115702,1.0,184.62745098039215,15.977264219317139,164.62745098039215,1
3.0,3.0,2.0,0.5,1.5,255.0,0.0,235.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,235.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
97.0,10.0,10.0,0.97,1.0,181.0,0.0,161.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,235.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,1
3.0,2.0,2.0,0.75,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
3.0,2.0,2.0,0.75,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
3.0,3.0,1.0,1.0,3.0,255.0,0.0,255.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,1
3.0,1.0,3.0,1.0,0.3333333333333333,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
3.0,3.0,2.0,0.5,1.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
3.0,3.0,3.0,0.3333333333333333,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
3.0,2.0,3.0,0.5,0.6666666666666666,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
6.0,5.0,3.0,0.4,1.6666666666666667,255.0,0.0,255.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
4.0,3.0,4.0,0.3333333333333333,0.75,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,1
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,1
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,2.0,1.0,1.0,2.0,255.0,0.0,255.0,0
2.0,2.0,2.0,0.5,1.0,255.0,0.0,255.0,0
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,1
2.0,1.0,2.0,1.0,0.5,255.0,0.0,255.0,0
